id	title	author	language	avg_rating	ratings_count	review_count
30542881	Passing Thoughts Amid Life's Work and Life's Tears: Or, Poems, Sacred and Moral	Eliza Mote		0.0	    0  	      0    
36100166	Monsters Behind the Gates: a Detective Novel	James Reid	English	4.0	    2  	      2    
5944955	Deregulation in the European Union	Ute Collier	English	0.0	    0  	      0    
15292914	The Spirit of She-Ra	Bryce Knorr	English	4.19	    16  	      0    
13747795	What the Best College Students Do	Ken Bain	English	3.76	    421  	      76    
1991211	Fodors-Cheaspeake'88	Fodor's Travel Publications Inc.	English	0.0	    0  	      0    
34688266	La historia de la lluvia	Niall Williams	Spanish	3.91	    3312  	      598    
33099689	Hidden Moon	K.R. Thompson	English	3.97	    737  	      77    
1622997	The King of Hearts' Heart	Sam Teague	English	4.07	    14  	      2    
19032131	The Heart is a Lonely Hunter	Carson McCullers	English	3.97	    76167  	      4946    
17932953	Hotel Southerly	Joyce Dingwell	English	3.25	    8  	      1    
1180291	Under the Blood-Red Sun	Graham Salisbury	English	3.78	    2450  	      292    
29893146	Problem Solving Estratégico: El arte de encontrar soluciones a problemas irresolubles	Giorgio Nardone	English	5.0	    1  	      1    
19067622	Die Zwillinge - Episode 7	Alfred Bekker	English	0.0	    0  	      0    
5740577	Migrations: The Irish at Home & Abroad	Richard Kearney	English	2.0	    1  	      0    
30775121	The Deerslayer, or the First Warpath. Novel by: James Fenimore Cooper	James Fenimore Cooper		3.67	    10991  	      344    
1370704	Executioner: The Chronicles Of James Berry, Victorian Hangman	Stewart P. Evans	English	4.05	    20  	      0    
4153962	The Philippines: A Global Studies Handbook	Damon Woods	English	4.0	    1  	      0    
26267424	La Biblia para principiantes - Historias bíblicas para pequeñitos	Mision City Press		0.0	    0  	      0    
14689981	Terminologie Der Musik Im 20. Jahrhundert	Hans Heinrich Eggebrecht	English	0.0	    0  	      0    
33286389	Fair Coin	E.C. Myers	Chinese	3.48	    1191  	      259    
8457798	The Way of the Bodhisattva: A Translation of the Bodhicharyavatara	Śāntideva		4.32	    4671  	      117    
20292651	Teorija Zavere: Makartizam, Teoreti Ari Zavere, Adolf Hitler, Vojislav E Elj, Jovan I. Deretic, Adnan Oktar, Nova Hronologija, Bilderber Ka Grupa, Dejan Lu IC, Duh Vremena, Mahmud Ahmadine Ad, Arli In, Iluminati	Source Wikipedia		0.0	    0  	      0    
31820348	Taken by the Cowboy Werewolf	Fiona Knightingale	English	3.67	    9  	      0    
30470286	There's No Base Like Home	H C 1890-1929 Witwer		0.0	    0  	      0    
30474397	山口くんい～きぶん	Endou Happi		0.0	    0  	      0    
2273582	Insights Vol. #2 Technical Cutting Guide	Intra America Beauty Network		0.0	    0  	      0    
24715872	Tight Circle	J.F. Straker	English	4.67	    6  	      2    
4192728	The Lyme-Autism Connection: Unveiling the Shocking Link Between Lyme Disease and Childhood Developmental Disorders	Tami Duncan	English	3.0	    4  	      0    
11490612	Life, Love and Lemon Cookies	Ally Blue	English	3.65	    124  	      15    
28477817	Thoughts, Distinctions and Certainties... Voices in the Dark - Explorations into the Language of Deep Politics, The Occult & Cognitive-Sociobiology.	Count. Daniel John Fogarty	English	0.0	    0  	      0    
1243569	Sheila: Luka Hati Seorang Gadis Kecil	Torey L. Hayden	Indonesian	4.19	    8245  	      756    
19984487	The New Media Handbook	Andrew Dewdney	English	3.2	    5  	      0    
6836359	PMI Guide to Pensions	Maurice Oldfield	English	0.0	    0  	      0    
17986331	Bayesian Data Analysis	Andrew Gelman		4.14	    302  	      11    
3867937	Markova Remembers	Alicia Markova	English	4.2	    5  	      0    
29608982	Herbert's First Halloween	Cynthia Rylant	English	3.6	    121  	      28    
7316249	بريد تائه	قمر الزمان علوش	Arabic	2.88	    17  	      2    
32850955	Griechische Anthologie	Georg Thudichum		0.0	    0  	      0    
27148197	Moda]le Inta de Supervision Par Coaching	Alain Huot		0.0	    0  	      0    
13581741	Mulligan's Map: a chilling short story	D.M.  Mitchell	English	3.67	    18  	      4    
12454921	A Christian Boltanski: 1966-	Christian Boltanski	English	0.0	    0  	      0    
13633318	The case of the Vanishing heart	P.V. Tkach	English	5.0	    3  	      2    
12307918	Las Ordenes Esotericas Y Su Trabajo	Dion Fortune		4.0	    1  	      0    
21947420	Rennyo Shonin Goichidaiki Kikigaki	Rennyo		4.67	    3  	      0    
32279924	Friendshifts: The Power of Friendship and How It Shapes Our Lives	Jan Yager		4.04	    27  	      4    
35822484	Don't Take Your Shoes Off	Adam Mann	English	5.0	    1  	      0    
30225562	Designer Wedding Dresses November 2015 Edition	Sunny Chanday		4.0	    1  	      0    
20744067	Phonics and English 1, Teacher's Edition	L. Michelle Rosier	English	0.0	    0  	      0    
5087537	Almost Spring	Nelson Ball	English	4.78	    9  	      0    
5144446	Exploring European Social Policy	Robert R. Geyer	English	0.0	    0  	      0    
19375709	The Last Utopia	Samuel Moyn	English	3.36	    191  	      11    
14898023	Favorite Country Ballads : Clarinet	Carol Cuellar	English	0.0	    0  	      0    
24807940	The Euthanist	Alex Dolan	English	3.72	    298  	      67    
18915379	Achieve in 5!: Transform your life in just five minutes a day	Lesa Hammond	English	4.73	    11  	      7    
5320269	How to Prepare for the SAT II: United States History	David A. Midgley	English	0.0	    0  	      0    
2073895	Song of the Cosmos: An Introduction to Traditional Cosmology	Arthur Versluis	English	4.5	    4  	      2    
7856381	Cantecul amintirii	Mihail Sadoveanu	Romanian	3.11	    9  	      1    
21050403	Fleet Air Arm in Focus	David Hobbs	English	4.0	    1  	      0    
11789081	My Garden in Summer	E.A. Bowles	English	4.2	    5  	      2    
33473343	Stub Sezione - Economia: Benevento, Ariano Irpino, Fisica, Frattamaggiore, Termoli, Ivrea, Provincia Di Livorno, Mazara del Vallo, Marigliano	Fonte Wikipedia		0.0	    0  	      0    
25948894	Pleasure with Sister's Best Friend	Sky Paty	English	0.0	    0  	      0    
15515734	Provocações Da Sala de Aula	Andrea Cecilia Ramal	English	0.0	    0  	      0    
26954784	Loma: A Citizen of Venus	William Windsor		0.0	    0  	      0    
14323565	Living for Jesus: Teens Daily Devotional	Gloria Onoseremen Itua	English	0.0	    0  	      0    
3878392	The Christian Church : An interpretative examination in the cultural context,	George G. Beazley		0.0	    0  	      0    
3636637	Crimes Of Neglect	Stephanie Johnson		3.0	    3  	      1    
24185202	Santa's Special Gift: A Story About How Santa Came To Be	Bronach Gumbrell	English	0.0	    0  	      0    
6795797	Active Labour Market Policies and Welfare Reform: Europe and the US in Comparative Perspective	Anne Daguerre	English	0.0	    0  	      0    
6068168	Of Margaret and Madness: A Novel Inspired by True Events	Stephen Jon Postal	English	3.0	    1  	      0    
27064930	Visualizing the Sacred: Cosmic Visions, Regionalism, and the Art of the Mississippian World	George E. Lankford		4.57	    7  	      0    
10217962	Speech of William Page Wood, Esq.: against the second reading of the bill for altering the law of marriage, February 27, 1850	William Page Wood Hatherley	English	0.0	    0  	      0    
26858327	My StepDad, Mr. Johnson: An Erotica Short Story	Tina Wilds	English	0.0	    0  	      0    
25747491	Slither, Snake!	Shelby Alinsky	English	3.93	    27  	      6    
27777991	Penguin Island	Anatole France		3.67	    1051  	      122    
20917695	Pedagogy of Hope: Reliving Pedagogy of the Oppressed	Paulo Freire		4.29	    502  	      16    
632850	The Ancestor's Tale	Richard Dawkins		4.13	    17859  	      613    
6584155	Manga: An Anthology of Global and Cultural Perspectives	Toni Johnson-Woods	English	4.08	    26  	      3    
1253202	The Future of the Capitalist State	Bob Jessop	English	3.5	    16  	      3    
35393176	Nike	Kara R. Newcastle	English	0.0	    0  	      0    
567851	Urban Dictionary: Fularious Street Slang Defined	Aaron Peckham	English	3.76	    142  	      15    
4238174	Ideologias Politicas y Ciencias Sociales: La Experiencia del Pensamiento Social Argentino	Juan Carlos Agulla	English	4.5	    2  	      0    
19528782	A Dictionary of Correspondence, Representatives, and Significatives, Derived from the Word of the Lord	Emanuel Swedenborg		5.0	    1  	      0    
34812802	Colette	Mark O'Dwyer		0.0	    0  	      0    
3864056	Patient's Advocate	Barbara Huttmann	English	0.0	    0  	      0    
17638358	The Plant-Powered Diet: The Lifelong Eating Plan for Achieving Optimal Health, Starting Today. Sharon Palmer	Sharon Palmer		3.97	    101  	      17    
1633799	The Sushi Book	Celeste Heiter	English	2.5	    2  	      2    
1203674	The Well Tempered Clavier By Johann Sebastian Bach	H. Keller	English	0.0	    0  	      0    
35248087	My Billionaire Master	Dillon Wiese		2.25	    4  	      0    
22336942	AutoCAD Platform Customization: User Interface, AutoLISP, VBA, and Beyond	Lee Ambrosius		3.0	    1  	      0    
32249202	Selections from the Works of the Late J. Warburton Begbie ... Edited by Dyce Duckworth; Volume 100	James Warburton 1826-1876 Begbie		0.0	    0  	      0    
2792047	IT Project Management Essentials, with CD-ROM, 2007 Edition	Larry Webber		4.0	    1  	      0    
32647213	Wyoming: Its History, Stirring Incidents, and Romantic Adventures	George Peck		0.0	    0  	      0    
21695598	Knowing the Facts about Shamanism	John Ankerberg		0.0	    0  	      0    
16616548	Working at the Post Office	Katie Marsico		4.33	    3  	      1    
29508032	Ossi forever!: Ein Roman aus der brandenburgischen Provinz	Roger Boyes	English	0.0	    0  	      0    
29117792	Poetical Works	William Motherwell		3.0	    1  	      0    
10436797	Il mondo bizantino. I: L'Impero romano d'Oriente	Cécile Morrisson	Italian	3.83	    6  	      0    
6480603	O MENINO MALUQUINHO em quadrinhos	Ziraldo	Portuguese	4.0	    2  	      0    
29187055	Oreimo: Kuroneko Volume 2	Tsukasa Fushimi	English	3.5	    26  	      2    
33957539	War Child: A Child Soldier's Story	Emmanuel Jal	English	4.04	    1539  	      136    
10257953	Sunday 004-Rob Bell	Rob Bell	English	4.14	    7  	      0    
11766715	Chronicle of Golf: Year by y	Ted Barrett	English	2.5	    2  	      0    
2884215	This Golden Land	Louise O'Flaherty	English	0.0	    0  	      0    
9366206	Mi'kmaq People: Anna Mae Aquash, Don Ross, Donald Marshall, Jr., Chad Denny, Henri Membertou, Willie Dunn, Nora Bernard, Sylvester Joe	Books LLC		0.0	    0  	      0    
10602130	Hidden Alcatraz: The Fortress Revealed	Thom Sempere	English	3.9	    10  	      3    
33806737	Mental Book 2: Gemma	Marcus Freestone		0.0	    0  	      0    
8886457	Unconscious memory	Samuel Butler		3.3	    10  	      0    
4184939	Slates from Abergynolwyn: The Story of Bryneglwys Slate Quarry	Alan Holmes	English	0.0	    0  	      0    
21836352	Southwestern University 2012	Jazz Thomas		0.0	    0  	      0    
13406155	Time Quake	Linda Buckley-Archer		3.85	    1845  	      202    
18747076	The Nature of Things	Ellen   Wilson	English	4.0	    1  	      1    
3509920	A Guide to Reasonalble Accommodation for Ot Practitioners with Disabilities: Fieldwork to Employment	Shirley A. Wells	English	0.0	    0  	      0    
35364943	Jo's Boys: And How They Turned Out	Louisa May Alcott		3.81	    26762  	      588    
18387170	Entwined with You	Sylvia Day	English	4.19	    159032  	      9778    
17096323	Repertorium Fur Kunstwissenschaft: Bd. 20.	Franz Schestag		0.0	    0  	      0    
29455065	Weisheit 365 - Ein Worterbuch Der Weisheit!	Andreas Hubner		0.0	    0  	      0    
18540848	Hammer and Axe	Dan Parkinson		3.82	    2024  	      10    
20139118	Trinity of Sin: Phantom Stranger  #10	J.M. DeMatteis	English	3.0	    2  	      0    
20241915	There's a Red Hippo at My Door	Martine Davis	English	0.0	    0  	      0    
30619328	Lunéville : fastes du Versailles lorrain	Jacques Charles-Gaffiot	French	5.0	    1  	      0    
31595610	The Spirituality of Causation: A Scientific Hypothesis	Richard Laming		0.0	    0  	      0    
13532681	Divisadero	Michael Ondaatje	English	3.48	    9373  	      1414    
10622330	The Honor of the Name	Émile Gaboriau	English	3.63	    30  	      6    
12380658	Niemcy w Polsce	Marek Zybura	Polish	3.0	    1  	      0    
17437333	Nutrition for Veterinary Technicians and Nurses	Ann Wortinger		4.0	    5  	      0    
31135645	First Time With an Older Man: Older Man Younger Woman Pregnancy	Chelsea Gunn	English	1.0	    1  	      0    
12136956	Le Sang du Jal	Pierre Grimbert	French	3.86	    95  	      2    
8437104	Rocky III	Martin Kellerman	Swedish	4.3	    43  	      1    
36331756	The World's First Trillionaire	Jonathan Lowe	English	0.0	    0  	      0    
32499440	Nigredo City	Mitsuo Muneta	English	0.0	    0  	      0    
21898872	Sun-Kissed	Laura Florand	English	3.75	    323  	      74    
7524814	European Population	Jean-Louis Rallu		0.0	    0  	      0    
34767665	A Summer of Surprises and An Unexpected Affair	Jan Ellis		4.0	    1  	      0    
20148382	I Love You Grandma: A Unique Tear-Out Coupon Gift of Love and Thanks	Sourcebooks, Inc.	English	0.0	    0  	      0    
16736127	Social Democratic Party of Pridnestrovie	Jesse Russell		0.0	    0  	      0    
33604273	The Night Gardener	Jonathan Auxier	English	4.06	    10589  	      1973    
25581656	Aus Jugendleben und Buch der Kindheit	Bogumil Goltz	English	0.0	    0  	      0    
16269105	Christian Origins and Greco-Roman Culture: Social and Literary Contexts for the New Testament	Stanley E. Porter		0.0	    0  	      0    
927365	Intended for Pleasure	Ed Wheat	English	3.89	    863  	      55    
17816242	Oracle Bibliography	Safari Content Team		2.5	    2  	      0    
17793547	The Influence Seekers: Political Lobbying In Australia	Mark Sheehan & Peter Sekuless		0.0	    0  	      0    
3902912	Catalogo de La Obra Musical del Maestro Vicente T. Mendoza	Maria de los Angeles Chapa Bezanilla	English	0.0	    0  	      0    
22603383	A Light That Never Goes Out	T.P. Morris	English	3.5	    4  	      1    
26855344	The Kabrini Message	J.R. Egles	English	4.6	    10  	      4    
28096147	Savage Dragon #135	Erik Larsen	English	0.0	    0  	      0    
29911935	Knights of Passion	Catherine Kean		4.19	    104  	      4    
18539159	Paranormal Nation: Why America Needs Ghosts, UFOs, and Bigfoot	Marc Fitch		0.0	    0  	      0    
17379451	The Vuurdstrak Chronicles: Amatki	C. M. Hanson	English	5.0	    1  	      0    
4009544	Early Mesoamerican Village	Kent V. Flannery		4.3	    20  	      1    
7208527	Countering Wmd: The Libyan Experience	Robert G Joseph	English	3.0	    1  	      0    
30742018	Damien's Love	Alison Hope	English	3.5	    12  	      0    
18898373	Does the Noise in My Head Bother You?: A Rock 'n' Roll Memoir	Steven Tyler	English	3.48	    10561  	      1078    
4423330	Get the Interview Every Time: Proven Resume and Cover Letter Strategies from Fortune 500 Hiring Professionals	Brenda Greene	English	3.07	    28  	      5    
18086754	Led by Grace: In the Beginning	Sandra M Lowe		0.0	    0  	      0    
19066840	A Statistical Inquiry Into the Nature and Treatment of Epilepsy	Alexander Hughes Bennett	English	2.5	    4  	      0    
1129007	On The Psychology Of Military Incompetence	Norman F. Dixon	English	4.01	    248  	      26    
29008079	Energiewirtschaftsgesetz	Martin Kment		0.0	    0  	      0    
15861348	For the Good of the Country	Philip D. Lamb	English	0.0	    0  	      0    
26014959	Grundzüge eines kommunikationstheoretischen Modells der erzählerischen Vermittlung: Die Funktion der Erzählinstanz in den Romanen George Eliots	Ansgar Nünning	German	5.0	    1  	      0    
